region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Lonchophylla mordax,1004937,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Lonchophylla peracchii,1004940,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Lonchorhina aurita,1004944,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Micronycteris microtis,1004959,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Micronycteris sanborni,1004961,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Mimon bennettii,1004989,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Neonycteris pusilla,1004922,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus angustirostris,1005034,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus aurarius,1005036,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus fusciventris,1005039,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus guianensis,1005040,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus incarum,1005042,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus infuscus,1005043,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus lineatus,1005045,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Platyrrhinus recifinus,1005049,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Pygoderma bilabiatum,1005052,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Rhinophylla fischerae,1004993,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Scleronycteris ega,1004908,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Sphaeronycteris toxophyllum,1005053,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
Brazil,national checklist (2024 audit; 186 species),Phyllostomidae,Sturnira giannae,1005078,no_structured_measurement,southamerica_amazon_brazil_coverage_audit.csv
